id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2536814,Nice apartment in copacabana,12989380,Damásia,,Copacabana,-22.97054,-43.1852,Private room,123,3,37,2016-08-22,0.41,1,90
2537571,Penthouse apartment in Laranjeiras,12993191,"Augusto, Gabriel E Joana",,Laranjeiras,-22.93369,-43.18189,Entire home/apt,490,2,9,2015-09-17,0.12,1,360
2537583,Apartamento para Temporada,12993137,Gustavo,,São Conrado,-22.99365,-43.25238,Entire home/apt,350,1,1,2018-01-16,0.02,1,320
2537815,Aluguel nas olimpiadas 2016,12993896,Camila Marriette,,Jacarepaguá,-22.96778,-43.39691,Entire home/apt,1000,10,0,,,1,364
2538346,Coração do Rio Lapa 2 qts com toda infraestrutura,12997321,Cleide,,Centro,-22.91319,-43.18638,Entire home/apt,299,3,4,2016-08-23,0.05,1,362
2539099,Comfort and Design in Copacabana,12673608,Ellen & Luiz,,Copacabana,-22.97347,-43.18863,Entire home/apt,219,1,63,2021-05-22,2.91,1,151
2539558,"Rio de Janeiro, Lagoa Copacabana Ip",13003440,Marcelo,,Lagoa,-22.97605,-43.19531,Entire home/apt,256,2,102,2021-04-19,1.25,1,360
2539848,copa do mundo 2014,13005130,Andrea,,Anil,-22.94593,-43.33628,Entire home/apt,700,1,0,,,1,365
2541997,Apto Maracanã,13016764,Karla,,Tijuca,-22.92089,-43.22435,Entire home/apt,1000,1,0,,,1,365
2542775,2 Bedroom apartment - WorldCup 2014,11831084,Luciana,,Laranjeiras,-22.94252,-43.19303,Entire home/apt,1050,7,0,,,1,365
2542813,Copa do Mundo - Quarto Hotel Marina,13020216,Andre,,Leblon,-22.98796,-43.22256,Private room,1200,1,0,,,1,365
2542894,"near macarana, breakfast, rio guide",11990694,André,,Tijuca,-22.92398,-43.2259,Private room,665,1,0,,,1,365
2543302,New Apartment - Olympic Games,12030711,Heberson,,Engenho de Dentro,-22.89442,-43.28842,Entire home/apt,500,15,0,,,1,363
2543345,Olympics! Most Wonderful Views in Rio,13021938,Roberta,,São Conrado,-23.00115,-43.27139,Entire home/apt,5115,1,0,,,1,363
2543902,Excellent Apartment noble Tijuca!,13023174,Maria Clara,,Tijuca,-22.93298,-43.24706,Entire home/apt,1500,15,0,,,1,365
2544793,Charming and modern at Ipanema beach!,13029559,Ilana,,Ipanema,-22.98507,-43.21455,Entire home/apt,367,3,42,2021-01-28,0.53,1,352
2545815,São Conrado 4 Bedrooms Luxury Apart,2903257,Frederico,,São Conrado,-22.99351,-43.25712,Entire home/apt,250,365,0,,,1,358
2546121,Neat and convenient in Botafogo.,13036092,Thiago,,Botafogo,-22.95793,-43.18504,Private room,250,5,0,,,1,365
2546383,Maracanã in front of you!,13038137,Ana Claudia,,Tijuca,-22.9164,-43.22909,Entire home/apt,700,7,0,,,1,365
2546631,Your home in Copacabana/RJ/Brazil,13020068,Luly,,Copacabana,-22.96862,-43.18644,Entire home/apt,150,2,353,2021-01-01,4.11,4,360
2546648,Apart. de luxo de frente para o mar,13039402,Ana Lucia,,Barra da Tijuca,-23.01071,-43.32932,Entire home/apt,600,4,0,,,1,247
2546863,Great single/doble apt Copacabana,11600570,Beth,,Copacabana,-22.97365,-43.18793,Private room,299,1,2,2014-06-21,0.02,4,365
2546943,APARTMENT WITH BALCONY IN LAPA,8368066,José Alexandre,,Centro,-22.91355,-43.18426,Entire home/apt,100,2,107,2020-10-17,1.30,3,207
2547190,"Leblon, 2bdrooms (king bed), terrace, parking",48024,Gustavo,,Leblon,-22.98553,-43.2248,Entire home/apt,666,4,104,2021-03-11,1.21,2,170
2548484,Pent-house apartment at Ipanema,12376248,Jose,,Ipanema,-22.98615,-43.19784,Entire home/apt,1018,5,4,2014-07-06,0.05,1,365
2550861,Rent for World Cup,13060119,Antônio,,Tijuca,-22.9189,-43.21977,Entire home/apt,2557,1,0,,,3,365
2551385,Apartment Copacabana,10094702,Renata,,Copacabana,-22.98488,-43.19169,Entire home/apt,249,30,4,2019-11-30,0.07,1,90
2552084,Olimpíadas,13042591,Marcia,,Gávea,-22.97302,-43.22888,Entire home/apt,2302,21,0,,,1,365
2552371,Private Room in a Eco House!,13021983,Pedro,,Botafogo,-22.95511,-43.17962,Private room,71,1,13,2015-01-07,0.15,2,365
2552885,Deluxe Studio .Best area of Ipanema,13000393,Cristina,,Ipanema,-22.98411,-43.2152,Entire home/apt,300,2,138,2021-07-15,1.68,1,336
2553383,Loft for the World Cup,13073563,Juliana,,Higienópolis,-22.87797,-43.26266,Entire home/apt,1500,1,0,,,1,365
2554092,Copa do Mundo - World Cup 2014,13077700,Romulo,,Maracanã,-22.91303,-43.23511,Entire home/apt,1200,15,0,,,1,365
2558206,Room in a new Apt- 100% View Forest,990481,Alexandre,,Leme,-22.96135,-43.17078,Private room,301,2,10,2019-12-05,0.13,1,57
2559667,Lovely Penthouse in Rio,13104767,Graça,,Jardim Botânico,-22.95997,-43.20761,Entire home/apt,7672,10,0,,,1,363
2559802,Apartamento vintage na Glória,6668899,Paulo Marcos,,Glória,-22.92239,-43.17506,Entire home/apt,1200,10,5,2016-09-19,0.09,7,358
2560076,COMFORT IN TIJUCA FOR THE OLYMPICS,13106973,Luiz Augusto,,Tijuca,-22.93782,-43.24678,Entire home/apt,716,6,0,,,1,363
2560321,LUXURY 2 SUITES IN COPACABANA,13108170,Eli Hartley,,Copacabana,-22.96636,-43.17355,Entire home/apt,611,7,162,2020-03-12,2.07,1,258
2560415,Copacabana flat with beach view from the 3 windows,5052093,Pyari,,Leme,-22.96261,-43.1709,Entire home/apt,251,1,0,,,4,364
2562754,2 bdroom apt. Copacabana beach,13120528,Leila,,Copacabana,-22.96419,-43.17962,Entire home/apt,1527,1,0,,,1,365
2562973,Alugo quarto para copa do mundo,13121411,Antonio,,Tijuca,-22.92238,-43.22922,Private room,750,2,0,,,1,365
2563330,GU | Brand New Loft Leblon by Pílula Antropofágik,11579226,Richard,,Leblon,-22.98247,-43.22466,Entire home/apt,268,2,318,2021-06-14,3.58,2,319
2564292,Amazing Penthouse in Leblon,13128024,Ian,,Leblon,-22.98502,-43.23381,Entire home/apt,1700,1,0,,,1,365
2564833,Apto Perto do Maracanã e Cristo,13130782,Pedro Savad,,Rio Comprido,-22.92051,-43.21119,Entire home/apt,1389,7,0,,,1,365
2569225,Boemia Carioca,4005407,Erika,,Santa Teresa,-22.92022,-43.18513,Entire home/apt,780,1,1,2014-06-17,0.01,40,365
2569693,"Charming duplex penthouse with pool, view and close to the beach!",4613553,Frank,,Copacabana,-22.98427,-43.19016,Entire home/apt,658,4,23,2021-06-05,0.62,7,216
2569886,Chez Medeiros-a tropical paradise,2347500,Jorge,,São Conrado,-22.98801,-43.272,Private room,1023,4,0,,,1,365
2570167,Grajaú área nobre,13159262,Samitri,,Grajaú,-22.92257,-43.26449,Private room,150,6,0,,,1,365
2573934,Living in the heart of Santa Teresa,13180189,Cristina,,Centro,-22.91676,-43.18833,Private room,53,7,8,2020-01-03,0.19,3,342
2574699,Amazing apartment in Barra!,13062855,Andres & Manu,,Barra da Tijuca,-23.00868,-43.30012,Entire home/apt,3580,2,0,,,1,365
2575337,World Cup Near Maracanã - TIJUCA,13187538,Cristiane,,Tijuca,-22.9196,-43.23029,Entire home/apt,2500,1,0,,,1,365
2575670,COPA 2014 EM RIO DE JANEIRO!!!,13189189,Ludmila,,Humaitá,-22.95498,-43.19958,Entire home/apt,1200,15,0,,,1,365
2576789,Copacabana amazing beach apartment,13195519,Daniel,,Leme,-22.96622,-43.17257,Entire home/apt,2000,5,3,2014-11-13,0.03,1,365
2577405,FLAT 10 MTS. PRAIA LEME/COPA,13198068,Marco Aurélio,,Leme,-22.96448,-43.17081,Entire home/apt,1000,7,8,2016-02-12,0.12,1,365
2577626,Leblon  Penthouse  Ocean View 240  Mt   240 mega,8553024,Eunice,,Leblon,-22.9886,-43.22612,Entire home/apt,1200,2,16,2021-03-31,0.52,1,75
2577997,Casa espaçosa a 3 qdrs do Maracanã,11990158,Terezinha,,Vila Isabel,-22.91888,-43.23568,Entire home/apt,1200,10,0,,,2,363
2578081,Apartamento moderno e amplo Recreio,13202672,Conceição,,Recreio dos Bandeirantes,-23.02237,-43.45488,Entire home/apt,3069,5,0,,,1,365
2579582,Great room in Copacabana! Very good located!,7945598,Christine,,Copacabana,-22.96247,-43.17621,Private room,181,2,0,,,1,179
2580109,Quiet and Cozy Recreio beach,2728279,Antonio,,Recreio dos Bandeirantes,-23.01478,-43.45194,Entire home/apt,250,2,22,2020-04-29,0.31,2,286
2581778,"2) Lapa, Downtown/RJ: Room for 2!",592995,Paulo Roberto,,Santa Teresa,-22.91447,-43.18971,Private room,143,3,3,2014-07-15,0.03,2,365
2581939,LEBLON & 1 PASSO PRAIA E METRÔ // CONSULTE ANTES !,13221616,Marcel,,Leblon,-22.98569,-43.22376,Entire home/apt,350,1,3,2020-01-02,0.10,1,179
2582364,Carnival beach block Leblon.,9689241,Georg,,Leblon,-22.98739,-43.22318,Entire home/apt,430,5,6,2019-03-09,0.11,2,358
2582442,Linda Cobertura c/ Piscina -  4 Quartos,13223606,Patricia,,Copacabana,-22.96405,-43.18136,Entire home/apt,1007,3,7,2020-01-02,0.13,1,256
2582937,Apartment in Copacabana,13225596,Maria Aparecida,,Copacabana,-22.97803,-43.19239,Entire home/apt,150,3,2,2016-02-10,0.02,1,129
2585442,Leblon- apto 2bedrooms/2 baths,11243184,Luiza,,Leblon,-22.97752,-43.22084,Entire home/apt,2000,30,1,2014-07-03,0.01,1,358
2588020,Luxuoso apt 2 quartos em ipanema.,4873555,Pedro,,Ipanema,-22.9822,-43.19958,Entire home/apt,764,1,0,,,14,365
2589200,Leblon apartment - newly renovated,13256552,Richard,,Leblon,-22.9846,-43.23266,Entire home/apt,475,1,1,2015-02-18,0.01,1,365
2589709,Apartment for the World Cup,13258735,Veronica,,Tijuca,-22.91756,-43.21908,Entire home/apt,850,1,0,,,1,365
2590071,Charmoso apto. na Rua Dias Ferreira,13260420,Denise,,Leblon,-22.98588,-43.22847,Entire home/apt,200,3,18,2020-02-17,0.30,3,60
2590568,lovely 3BD in best of Rio,2061412,Liliane,,Leblon,-22.9843,-43.22797,Entire home/apt,4182,2,4,2016-08-23,0.08,1,365
2590654,Room next Maracanã RJ,13262995,Mario,,Grajaú,-22.91956,-43.26214,Private room,200,1,0,,,1,365
2590985,Jardim Botânico- Somente Copa Mundo,13215734,Marcio,,Jardim Botânico,-22.95788,-43.20337,Entire home/apt,1100,34,0,,,1,365
2591465,"GREAT PROPERTY, SEA VIEW, 2 BEDROOMS",13266529,Cristiane,,Barra da Tijuca,-23.01097,-43.33055,Entire home/apt,189,2,76,2019-01-04,0.98,1,110
2592321,Apartamento Cachambi,13270891,Jose,,Cachambi,-22.88684,-43.27597,Entire home/apt,375,1,0,,,1,365
2592761,Studio in Copacabana Beach,13273754,Edson,,Copacabana,-22.97616,-43.19114,Entire home/apt,91,1,47,2021-02-02,2.15,2,49
2594046,Apartamento na Barra da Tijuca,11453088,Mary,,Barra da Tijuca,-23.00211,-43.34998,Entire home/apt,921,5,2,2016-08-11,0.03,2,365
2594098,Apartment Olympics Games - Maracanã,13281778,Leonardo,,Vila Isabel,-22.92151,-43.24121,Entire home/apt,950,1,0,,,1,365
2595841,"Copacabana ROOM AND LIVING ROOM, GO",13291724,Luiz,,Copacabana,-22.97321,-43.19235,Entire home/apt,611,3,0,,,1,358
2596757,Lovely Apartment at Lagoa,13282781,Felipe,,Lagoa,-22.97261,-43.20562,Entire home/apt,4092,1,0,,,1,365
2596840,Encantadora suíte e bela vista na Barra da Tijuca,13298164,Julieta,,Barra da Tijuca,-23.00955,-43.29777,Private room,160,2,8,2020-02-19,0.28,2,171
2598426,Room -Porto Maravilha,7649446,Viviane,,Gamboa,-22.89648,-43.19565,Private room,171,3,1,2014-06-17,0.01,1,365
2598991,Copa do mundo - 1km do Maracanã,13281065,Tereza,,São Francisco Xavier,-22.90704,-43.23946,Entire home/apt,1300,1,0,,,1,365
2599256,Penthouse close to Maracanã,13310176,Raquel,,Andaraí,-22.92288,-43.24685,Private room,600,2,0,,,1,364
2599441,apartamento em copacabana vista mar,13311155,Jorge,,Copacabana,-22.98131,-43.19114,Private room,1000,1,0,,,1,365
2599535,Apartment for the World Cup 2014,11824679,Leopoldo,,Rio Comprido,-22.92012,-43.20955,Entire home/apt,1534,5,0,,,1,365
2600036,Penthouse Triplex Apartment in Leblon,13314467,Paulo Roberto Martins,,Leblon,-22.98187,-43.22205,Entire home/apt,186,2,52,2019-12-22,0.70,1,61
2600639,Twin Room - Large flat Copacabana,2223774,Nadja E Carol,,Copacabana,-22.96424,-43.18233,Private room,180,2,9,2015-01-03,0.12,3,134
2600789,Duplex House - 5 min. Maracanã,13318755,Severino Felinto,,Maracanã,-22.91611,-43.23359,Entire home/apt,500,5,2,2016-08-17,0.03,1,151
2600881,apartamento ipanema,13319267,Elisabeth,,Ipanema,-22.98433,-43.20321,Entire home/apt,1200,7,7,2020-01-01,0.10,2,83
2601095,Great place!! posto 6 Copacabana RJ,13320401,Isadora,,Copacabana,-22.98066,-43.1901,Entire home/apt,2500,3,3,2018-01-02,0.07,1,365
2601130,3 bedrooms - incredible location!,13320568,André,,Copacabana,-22.98372,-43.1939,Entire home/apt,300,3,30,2014-09-25,0.35,1,357
2601395,WORLD CUP BRASIL - RIO DE JANEIRO,13318978,Marcos,,Barra da Tijuca,-22.97972,-43.408,Entire home/apt,300,1,0,,,1,365
2604103,Amazing ocean front high-end apt,2435850,Renato,,Copacabana,-22.97947,-43.19064,Entire home/apt,3563,5,0,,,1,363
2604279,Alugo apto para copa / rent a flat,13338035,Cynthia,,Recreio dos Bandeirantes,-23.02245,-43.48829,Entire home/apt,800,7,0,,,1,365
2604836,Apartment to World Cup in Brazil,13340414,Moyses,,Jacarepaguá,-22.96681,-43.3962,Entire home/apt,511,3,0,,,1,364
2604958,Ótimo apartamento,13264777,Marcio,,Jacarepaguá,-22.95447,-43.31874,Entire home/apt,1500,1,0,,,1,365
2607447,Cozy Studio in Lapa,4898806,Nadia,,Centro,-22.91384,-43.18828,Entire home/apt,100,4,1,2017-01-03,0.02,2,87
2607653,Apartamento Próximo ao Maracanã,13353818,Marcus,,Tijuca,-22.9312,-43.23873,Entire home/apt,2234,1,0,,,1,365
2607831,Carioca Studio near Copacabana beach,10896846,Dalva,,Copacabana,-22.97079,-43.18827,Entire home/apt,109,3,103,2019-12-30,1.20,2,198
2607979,Ipanema posto 8,9123104,Jose Antonio,,Ipanema,-22.98799,-43.19304,Entire home/apt,130,2,81,2019-06-05,0.94,4,312
2608167,Apto totalmente novo em Ipanema,6106617,Catarina,,Ipanema,-22.98245,-43.20308,Entire home/apt,1100,1,10,2020-01-01,0.12,1,364
2612389,Room for a couple or two singles,12618067,Maria Elisa,,Jardim Botânico,-22.96564,-43.22027,Private room,420,5,0,,,2,365
2612695,Vista incrivel em Copacabana,13379496,João,,Copacabana,-22.96659,-43.19164,Entire home/apt,77,3,168,2021-02-15,2.07,1,47
2612782,Qt 1 quadra da praia de Copacabana,10814413,Madeleine,,Copacabana,-22.98013,-43.19007,Private room,400,3,0,,,1,365
2613264,"Flamengo, incredible view, 4 rooms!",13354246,Silvia,,Flamengo,-22.9393,-43.17111,Entire home/apt,6038,7,0,,,1,365
2613692,Refurbished one bedroom Copacabana 3 min from the beach,6213964,Efigenia,,Copacabana,-22.97312,-43.18955,Entire home/apt,160,3,19,2017-02-12,0.22,4,143
2614230,3 bedrooms Copacabana - holidays,13354377,Eduardo,,Copacabana,-22.9671,-43.17747,Entire home/apt,609,2,8,2015-02-18,0.09,3,365
2614283,Small building in heart of Leblon,13387287,Jose,,Leblon,-22.98213,-43.22213,Entire home/apt,300,1,20,2021-02-18,0.88,2,331
2614489,Best Location & comfort in Ipanema,13388327,Vívian & Fábio,,Ipanema,-22.98162,-43.19861,Entire home/apt,255,4,61,2016-11-27,0.69,1,70
2614862,Renovated apartment w sea view -Rio,855167,Leonardo,,Barra da Tijuca,-23.00783,-43.36539,Entire home/apt,350,5,2,2019-01-03,0.04,1,358
2615212,aluguel de apto para a Copa - 2014,13393320,Rita,,Maracanã,-22.91403,-43.23085,Entire home/apt,1500,1,0,,,1,365
2615241,"Apartamento para Copa, Reveillon e",13393472,Maria Auxiliadora,,Taquara,-22.91845,-43.37011,Entire home/apt,300,3,0,,,1,365
2617555,Ótimo apartamento  quadra Praia  Copacabana..,9725950,Maria Eliza,,Copacabana,-22.96411,-43.17584,Entire home/apt,150,10,1,2015-10-08,0.01,3,350
2617955,Seaside suite,12230685,Claudia,,Barra da Tijuca,-23.01092,-43.34312,Private room,180,2,29,2019-04-20,0.44,2,74
2618255,COBERTURA DUPLEX COPACABANA,13370078,Luiz,,Copacabana,-22.96444,-43.17449,Entire home/apt,1200,1,0,,,4,365
2619080,Quarto aconchegante próximo à praia,13412891,Cecilia,,Recreio dos Bandeirantes,-23.02021,-43.45998,Private room,100,2,13,2020-02-25,0.22,2,290
2619755,BEST LOCATION BETWEEN COPACABANA/IPANEMA,5304098,Denise,,Copacabana,-22.98187,-43.19518,Entire home/apt,90,5,129,2020-12-07,1.62,1,168
2620009,4 SUITES  Réveillon Barra da Tijuca,13417629,Eliana,,Jacarepaguá,-22.97178,-43.35742,Entire home/apt,2000,1,3,2017-09-08,0.05,1,267
2620366,Apartament Standard Baara da Tijuca,11647749,Luiz Carlos Torres,,Jacarepaguá,-22.96898,-43.38464,Entire home/apt,1400,5,1,2016-08-21,0.02,1,365
2620460,2br+den spatious seaview Copacabana,6776547,Paulo,,Copacabana,-22.96428,-43.17472,Entire home/apt,657,3,1,2016-08-22,0.02,1,363
2620957,Spacious Apartment. Great location,10222809,Joana,,Laranjeiras,-22.93733,-43.18157,Entire home/apt,179,3,6,2016-05-31,0.14,1,108
2625099,Charming 2 Bedrooms Apartment - NEW,13444328,Rau,,Jardim Botânico,-22.95831,-43.20432,Entire home/apt,1483,5,0,,,1,365
2626884,Charming private suite at Lagoa,10376023,Danton,,Lagoa,-22.96257,-43.20731,Private room,916,2,0,,,1,365
2627345,Quarto de casal/suite bucólico,13453962,José Luiz,,Itanhangá,-22.98692,-43.30018,Private room,650,7,0,,,1,365
2628389,"Suíte ! R$150,00 -Olimpiadas. Com vaga garagem!",12927383,Viviane,,Tijuca,-22.91937,-43.23182,Private room,150,10,1,2014-06-28,0.01,1,365
2630521,Apto junto ao Maracanã,12302194,Andre,,Maracanã,-22.91177,-43.22063,Entire home/apt,500,1,0,,,1,365
2632067,Ao lado do Estádio do Maracanã,13461238,Antonio,,Maracanã,-22.91401,-43.23234,Private room,130,5,0,,,2,364
2632711,"Copacabana  beach Leme apt jóia rara, inesquecível",9828190,Dirce,,Leme,-22.9626,-43.16859,Entire home/apt,267,2,23,2015-08-14,0.33,1,167
2632743,Loft in Ipanema with spectacular view  !,13482680,Philippe,,Ipanema,-22.98134,-43.19855,Entire home/apt,327,3,233,2021-01-05,3.00,1,278
2632907,"Studio in Maracanã, house 6 people",13461238,Antonio,,Maracanã,-22.91466,-43.23245,Shared room,650,5,0,,,2,365
2634018,COZY FLAT IN IPANEMA NEAR THE BEACH,13372423,Claudia,,Ipanema,-22.98369,-43.19621,Entire home/apt,210,3,34,2021-07-05,0.40,2,160
2634360,World Cup 2014,13489292,Mari Tour,,Copacabana,-22.97464,-43.19029,Entire home/apt,800,7,0,,,1,365
2636550,Copacabana 3 quartos  garagem,13500607,Antonio,,Copacabana,-22.97432,-43.18942,Entire home/apt,300,4,60,2019-11-26,0.77,4,210
2639432,Magical garden to wait for better times,13515505,Marcela,,Cosme Velho,-22.9394,-43.19696,Entire home/apt,276,2,103,2021-04-09,1.33,1,73
2640305,Private room Flat na Praia,13519224,Carina,,São Conrado,-22.99801,-43.26578,Private room,230,2,0,,,2,268
2640348,Apartment at Leblon 3ROOMS! NEW!,13519405,Henrique,,Leblon,-22.98303,-43.21649,Entire home/apt,3500,30,0,,,1,365
2642270,Copacabana P J 281,540510,Andrea,,Copacabana,-22.96162,-43.17461,Entire home/apt,150,3,0,,,3,89
2642362,Design Apartment,11567609,Ana,,Gávea,-22.97986,-43.23633,Entire home/apt,329,30,14,2017-04-02,0.20,1,351
2642711,Copacabana - 150m to the beach,7244714,Salomão,,Leme,-22.96384,-43.17357,Entire home/apt,218,1,12,2018-02-16,0.14,1,365
2643089,Studio Apartment in Copacabana,6462710,Erica,,Copacabana,-22.96238,-43.17411,Entire home/apt,90,3,222,2021-03-29,2.64,1,153
2643524,Apt 2 bedrooms Tijuca near Maracanã,13534140,Guilherme,,Tijuca,-22.92118,-43.21552,Entire home/apt,800,7,0,,,1,365
2643675,Two blocks from Copacabana Beach,13534865,Flávio,,Copacabana,-22.96668,-43.18988,Entire home/apt,1600,10,0,,,1,365
2644303,APTO BARRA DA TIJUCA COPA DO MUNDO,13358097,Jeronymo,,Barra da Tijuca,-23.01327,-43.3146,Entire home/apt,7672,15,0,,,2,365
2644633,Best Flat - Residence Service,529105,Alex,,Botafogo,-22.95388,-43.18146,Entire home/apt,425,4,0,,,3,89
2644760,Ótimo para famílias! - Gávea-,13540566,Germano E Mônica,,Gávea,-22.97726,-43.2287,Entire home/apt,400,3,19,2018-05-23,0.30,1,222
2644816,Suíte vista pro Cristo Rio Comprido,4905580,Daniel,,Estácio,-22.92197,-43.20801,Private room,600,1,0,,,1,365
2645102,Bedroom in COPACABANA,12683327,Ana Paula,,Copacabana,-22.96667,-43.17915,Private room,160,3,1,2014-06-29,0.01,4,362
2645107,2 Bedrooms Holidays and Olympic Games,12683327,Ana Paula,,Copacabana,-22.96442,-43.18143,Entire home/apt,500,3,3,2014-06-23,0.05,4,179
2647268,QUARTO INDIVIDUAL OU COMPARTILHADO,13554151,Érika,,Tijuca,-22.9322,-43.24107,Private room,100,10,0,,,1,365
2648814,SUITE with GREAT VIEW! Guesthouse CASA 48,406989,Casa 48 Guesthouse,,Santa Teresa,-22.92994,-43.19417,Private room,91,1,27,2018-06-13,0.39,6,108
2650276,Casa em condomínio fechado,12905198,Maria,,Barra da Tijuca,-22.99974,-43.40443,Private room,900,3,0,,,1,365
2650674,Cobertura Duplex Península,13568538,Natalia,,Barra da Tijuca,-22.98722,-43.35859,Entire home/apt,490,3,11,2020-03-21,0.47,3,353
2651151,Quarto simples 1 ou 2 pessoas,13412891,Cecilia,,Recreio dos Bandeirantes,-23.02045,-43.45977,Private room,95,2,20,2020-02-26,0.33,2,287
2651882,"Apto em Copacabana, Posto 2, Metrô Arcoverde",3812171,Rosana,,Copacabana,-22.96379,-43.17964,Entire home/apt,180,1,6,2021-01-03,0.07,1,364
2652117,Leblon Ideal,13575754,Pedro,,Leblon,-22.98175,-43.21697,Entire home/apt,495,3,141,2019-08-05,1.67,1,320
2652383,APARTAMENTO TIPO FLAT JACAREPÁGUA,13577162,Luciana,,Taquara,-22.93861,-43.3613,Entire home/apt,350,2,0,,,2,363
2652578,"Copacabana, appartement avec vue sur la plage",13578247,Leonor,,Leme,-22.96413,-43.17055,Entire home/apt,966,3,4,2019-03-10,0.09,1,358
2655495,Great apartment for the world cup,13593126,Jessica,,Riachuelo,-22.90282,-43.25381,Entire home/apt,1534,1,0,,,2,365
2655709,Quarto a beira mar posto 6 Barra,12230685,Claudia,,Barra da Tijuca,-23.01022,-43.34344,Private room,160,1,82,2019-03-16,1.49,2,259
2656134,MANSION IN GAVEA INSIDE THE FOREST,5016144,Roberta,,Gávea,-22.97472,-43.23539,Entire home/apt,3526,2,22,2020-12-21,0.41,3,46
2656328,EXCELLENT TOWER IN SANTA TERESA,9614739,João,,Santa Teresa,-22.91742,-43.19245,Entire home/apt,223,4,32,2016-01-31,0.40,1,363
2656502,"Ipanema 2aquadra praia, linda vista lagoa",13596474,Luisa,,Ipanema,-22.98343,-43.2085,Entire home/apt,300,2,8,2015-02-23,0.09,11,287
2657131,Ipanema - 2a quadra praia-8o andar-vista Cristo,13596474,Luisa,,Ipanema,-22.98485,-43.20936,Entire home/apt,180,1,17,2014-04-08,0.20,11,312
2658529,Rent in Rio for OLYMPIC GAMES 2016,13605949,Yuri,,Riachuelo,-22.90786,-43.25589,Entire home/apt,550,10,0,,,1,365
2659665,Copacabana com Garagem,13610950,João,,Copacabana,-22.96687,-43.19049,Entire home/apt,1000,5,0,,,2,365
2660588,Room with great location!,1907930,Marcelo,,Flamengo,-22.93873,-43.17747,Entire home/apt,125,2,15,2018-12-12,0.25,1,359
2662774,BOLIVAR SALA E QUARTO,13501097,Enzo,,Copacabana,-22.97591,-43.18953,Entire home/apt,250,5,7,2015-01-08,0.08,2,360
2664136,Studio Ipanema charming view garden up to 3 guest,13635061,Adriana,,Ipanema,-22.98696,-43.19478,Entire home/apt,331,1,99,2021-01-05,1.25,11,267
2664267,RJ Tijuca  Metrô Saens Pena p/ 8 pessoas,13636241,Ionice,,Tijuca,-22.92663,-43.22829,Entire home/apt,350,1,8,2014-06-18,0.09,2,365
2664290,3 suites only luxury private bath up9 beach Block,13635061,Adriana,,Copacabana,-22.97903,-43.19105,Entire home/apt,698,1,24,2020-02-23,0.29,11,266
2664963,Heart of Ipanema: the best location!,13639453,Solange,,Ipanema,-22.98754,-43.19858,Entire home/apt,232,2,193,2021-06-18,2.52,1,208
2665205,"Nice apartment, near subway",10509502,Daniela,,Flamengo,-22.9394,-43.17916,Entire home/apt,135,3,9,2015-04-11,0.20,3,111
2666134,Aluga-se cobertura,13056791,Sandro,,Tijuca,-22.9228,-43.23362,Entire home/apt,1000,30,0,,,1,365
2666304,Excelente localização entre a Farme e a Vinícius,1110611,Ludmila,,Ipanema,-22.98566,-43.20041,Private room,280,3,0,,,3,179
2666306,World Cup - Apartment in Rio,13646655,Sefora,,Recreio dos Bandeirantes,-23.01461,-43.45107,Entire home/apt,1279,1,0,,,1,365
2666977,Amazing Lux 1000 ft² Apartment at Copacabana Beach,3462794,Guilherme & Leonardo,,Leme,-22.96275,-43.1727,Entire home/apt,389,2,143,2020-12-03,2.29,1,294
2668251,Beautiful Studio ( RJ - Center),13658569,Marcio,,Centro,-22.91468,-43.18534,Entire home/apt,201,4,3,2014-07-11,0.07,1,247
2670314,Fantastic Penthouse sea/forest view,13496307,Nelson,,Gávea,-22.97671,-43.23245,Entire home/apt,4800,5,0,,,1,365
2670325,STUDIO  PRAIA DE COPACABANA VISTA MAR-72,13664216,Maria Lucia,,Copacabana,-22.98247,-43.18925,Entire home/apt,354,5,6,2020-01-26,0.07,18,73
2671156,Hot Spot in leblon / 3 Br,530231,Yaya,,Leblon,-22.97919,-43.22338,Entire home/apt,530,2,7,2014-07-01,0.08,4,363
2671491,Temporada para COPA 2014,13674980,Alice,,Catete,-22.92718,-43.17799,Entire home/apt,1500,1,0,,,1,365
2671753,Apartamento eclético e confortável,13677255,Arthur,,Botafogo,-22.95702,-43.19605,Private room,174,2,2,2019-01-02,0.03,2,198
2671799,World Cup 2014 for Rent,13677402,Amaury,,Andaraí,-22.92825,-43.24985,Entire home/apt,10953,1,0,,,1,365
2674886,Lagoa - The Best View in Rio!,13695087,Flavia,,Lagoa,-22.96426,-43.20267,Private room,196,2,4,2019-08-26,0.10,1,53
2675250,3 BR Apartment with breathtaking view!,13696938,Susanne,,Lagoa,-22.96753,-43.19965,Entire home/apt,500,2,18,2020-02-21,0.29,1,124
2675595,Apartamento Rio de Janeiro - Barra da Tijuca,9960943,Ligia,,Barra da Tijuca,-22.97336,-43.38467,Entire home/apt,1200,5,0,,,3,362
2676252,Ap with Copacabana beach view,11600570,Beth,,Copacabana,-22.97556,-43.18724,Private room,299,3,4,2014-06-25,0.05,4,365
